people_id;name;popularity;imdb_id;gender
19207;Timothy Bottoms;5.405;nm0000961;2
1036;Cybill Shepherd;12.125;nm0001732;1
1229;Jeff Bridges;32.016;nm0000313;2
14947;Susan George;11.345;nm0001265;1
386;Peter Vaughan;10.189;nm0891092;2
3462;Peter Ostrum;9.07;nm0652578;2
3461;Jack Albertson;5.786;nm0016776;2
14277;Klaus Kinski;9.115;nm0001428;2
20546;Helena Rojo;5.725;nm0737928;1
20547;Del Negro;0.486;nm0215683;2
66776;Liza Minnelli;7.777;nm0591485;1
13919;Michael York;19.65;nm0001868;2
32059;Helmut Griem;1.775;nm0340926;2
16475;Burt Reynolds;20.941;nm0000608;2
13726;Ned Beatty;7.945;nm0000885;2
8223;Jon Finch;5.141;nm0277424;2
8225;Barry Foster;5.544;nm0287687;2
8228;Barbara Leigh-Hunt;5.319;nm0500317;1
1158;Al Pacino;40.956;nm0000199;2
3085;James Caan;24.237;nm0001001;2
55192;Verna Bloom;4.521;nm0089244;1
15659;Marianna Hill;10.726;nm0384494;1
7503;Red Buttons;9.099;nm0000999;2
14936;Alec Cawthorne;1.571;nm0147250;0
1190211;Natalya Bondarchuk;3.678;nm0094081;1
1190206;Donatas Banionis;2.454;nm0052023;2
8474;Jüri Järvet;1.117;nm0433525;2
3037;Richard Dreyfuss;17.515;nm0000377;2
12406;Paul Le Mat;7.28;nm0494432;2
8349;Martin Sheen;31.097;nm0000640;2
5606;Sissy Spacek;24.822;nm0000651;1
14146;Hilary Mason;4.073;nm0556739;1
19429;Bruce Lee;16.215;nm0000045;2
11163;John Saxon;9.79;nm0768334;2
82832;Jim Kelly;3.359;nm0446485;2
9560;Ellen Burstyn;18.84;nm0000995;1
37366;Linda Blair;14.93;nm0000304;1
21736;Jason Miller;4.914;nm0588553;2
10222;Roger Moore;24.178;nm0000549;2
5050;Yaphet Kotto;7.412;nm0001433;2
10223;Jane Seymour;14.279;nm0005412;1
11066;Hal Holbrook;14.307;nm0001358;2
14312;Mitchell Ryan;4.504;nm0752751;2
1037;Harvey Keitel;23.473;nm0000172;2
2555;David Proval;10.122;nm0698998;2
68890;Tatum O'Neal;12.786;nm0001575;1
31070;Ryan O'Neal;8.338;nm0641939;2
29803;Madeline Kahn;12.768;nm0001404;1
15666;Victor Jory;7.188;nm0430460;2
70843;Brian Bedford;3.571;nm0066028;2
14966;Andy Devine;5.306;nm0222596;2
18649;John Randolph;9.26;nm0709907;2
1273;Jack Kehoe;2.787;nm0444955;2
71240;Leigh Taylor-Young;6.241;nm0853375;1
27747;Chuck Connors;10.214;nm0168035;2
8606;Robert Shaw;12.669;nm0001727;2
18329;Maria Schneider;5.89;nm0773932;1
6295;Catherine Breillat;6.645;nm0106924;1
9274;James Brolin;20.526;nm0000981;2
39188;Edward Woodward;10.235;nm0940919;2
113;Christopher Lee;27.366;nm0000489;2
10341;Britt Ekland;11.578;nm0001180;1
68091;Cleavon Little;4.974;nm0001476;2
14253;Slim Pickens;16.092;nm0001620;2
3096;John Cazale;6.654;nm0001030;2
922;Allen Garfield;2.954;nm0307255;2
3092;Diane Keaton;29.128;nm0000473;1
10722;Graham Chapman;4.042;nm0001037;2
8930;John Cleese;22.652;nm0000092;2
10713;Eric Idle;11.97;nm0001385;2
3926;Albert Finney;18.149;nm0001215;2
27798;Marilyn Burns;3.787;nm0122782;1
122454;Allen Danziger;1.382;nm0200758;2
122455;Paul A. Partain;5.21;nm0663935;2
8437;Teri Garr;43.384;nm0000414;1
29802;Marty Feldman;9.675;nm0001204;2
55512;Margarita Terekhova;3.944;nm0855486;1
55514;Ignat Daniltsev;1.625;nm0200246;2
8471;Larisa Tarkovskaya;3.12;nm0850490;1
31071;Marisa Berenson;7.664;nm0001943;1
1466;Charles Durning;13.964;nm0001164;2
1370;Brad Dourif;30.667;nm0000374;2
7071;Louise Fletcher;11.431;nm0001221;1
13472;Tim Curry;42.577;nm0000347;2
4038;Susan Sarandon;29.261;nm0000215;1
13473;Barry Bostwick;11.922;nm0000960;2
4819;Paolo Bonacelli;4.222;nm0093678;2
42845;Giorgio Cataldi;1.465;nm0145863;2
42846;Uberto Paolo Quintavalle;1.029;nm0704184;2
85655;Dharmendra;5.03;nm0004429;2
35780;Amitabh Bachchan;35.216;nm0000821;2
86509;Sanjeev Kumar;1.941;nm0474876;2
19153;Cliff Robertson;13.105;nm0731772;2
5251;Jack Warden;18.667;nm0912001;2
103707;Austin Stoker;3.387;nm0831288;2
105624;Darwin Joston;2.801;nm0430944;2
109944;Laurie Zimmer;2.238;nm0956633;1
27563;Amy Irving;11.089;nm0001388;1
66221;Tyne Daly;8.835;nm0002033;1
6718;Jack Nance;5.637;nm0620756;2
14794;Charlotte Stewart;6.231;nm0829270;1
14795;Allen Joseph;2.225;nm0430535;2
12518;Richard Jordan;13.414;nm0430151;2
14464;Jenny Agutter;23.426;nm0000256;1
18847;Irene Papas;5.191;nm0660327;1
16074;Michael Ansara;8.235;nm0030516;2
29903;Peter Finch;4.028;nm0002075;2
2076;David Warner;29.194;nm0001831;2
66670;Chief Dan George;4.703;nm0313381;2
66223;Sondra Locke;7.047;nm0516800;1
3094;Talia Shire;18.469;nm0001735;1
4521;Burt Young;9.902;nm0949350;2
10555;Tony Roberts;4.229;nm0731634;2
21605;Dirk Bogarde;4.113;nm0001958;2
64930;Bob Newhart;10.807;nm0627878;2
41283;Geraldine Page;5.842;nm0656183;1
8891;John Travolta;29.34;nm0000237;2
67787;Karen Lynn Gorney;5.128;nm0331186;1
62014;Barry Miller;3.567;nm0587944;2
35;Sally Field;29.897;nm0000398;1
67764;Jerry Reed;5.804;nm0715274;2
10458;Barbara Bach;5.168;nm0000819;1
10459;Curd Jürgens;3.825;nm0432007;2
2;Mark Hamill;34.789;nm0000434;2
3;Harrison Ford;75.043;nm0000148;2
4;Carrie Fisher;15.142;nm0000402;1
69055;Jessica Harper;11.313;nm0363888;1
34043;Stefania Casini;3.809;nm0143743;1
24608;Flavio Bucci;1.694;nm0117885;2
15069;David Emge;0.793;nm0256361;2
15070;Ken Foree;6.772;nm0286010;2
15071;Scott H. Reiniger;2.73;nm0718203;2
1205;Richard Gere;41.663;nm0000152;2
69054;Brooke Adams;17.348;nm0000724;1
9880;Sam Shepard;15.246;nm0001731;2
4690;Christopher Walken;34.173;nm0000686;2
8892;Olivia Newton-John;8.063;nm0000556;1
8893;Stockard Channing;16.921;nm0000330;1
8944;Jamie Lee Curtis;26.643;nm0000130;1
11787;Nancy Kyes;6.443;nm0477341;1
8607;Lorraine Gary;8.903;nm0308882;1
8608;Murray Hamilton;11.467;nm0358069;2
69010;Brad Davis;4.603;nm0001113;2
69011;Irene Miracle;7.063;nm0591968;1
12410;Bo Hopkins;5.221;nm0005019;2
7171;John Belushi;5.328;nm0000004;2
650;Karen Allen;17.433;nm0000261;1
3999;Tom Hulce;11.823;nm0001371;2
20006;Christopher Reeve;13.609;nm0001659;2
20011;Margot Kidder;10.256;nm0452288;1
10205;Sigourney Weaver;40.191;nm0000244;1
5047;Veronica Cartwright;20.766;nm0001021;1
8351;Frederic Forrest;5.71;nm0002078;2
8354;Albert Hall;4.411;nm0355278;2
19550;Melvyn Douglas;6.979;nm0002048;2
55648;Robert Kerman;6.311;nm0449404;2
55652;Francesca Ciardi;4.887;nm0161889;1
55649;Perry Pirkanen;0.648;nm0685194;2
2463;Patrick McGoohan;11.268;nm0001526;2
66288;Roberts Blossom;9.739;nm0089348;2
67773;Steve Martin;22.011;nm0000188;2
40389;Bernadette Peters;15.541;nm0001613;1
52030;Catlin Adams;5.726;nm0010818;1
5064;Meryl Streep;35.371;nm0000658;1
13724;Jane Alexander;5.233;nm0000737;1
58401;Joanne Samuel;4.287;nm0760394;1
26060;Hugh Keays-Byrne;4.908;nm0117412;2
4776;Michael Murphy;3.772;nm0614526;2
10475;Lois Chiles;9.616;nm0001042;1
2369;Michael Lonsdale;4.407;nm0003909;2
28078;Aleksandr Kaydanovskiy;1.256;nm0435289;2
1750;DeForest Kelley;10.774;nm0001420;2
36409;Michael Beck;5.948;nm0065235;2
1736;James Remar;35.055;nm0001664;2
1737;David Patrick Kelly;11.281;nm0446314;2
14416;Robert Hays;10.334;nm0001332;2
14415;Julie Hagerty;15.067;nm0353546;1
15110;Brooke Shields;38.772;nm0000222;1
42740;Christopher Atkins;7.515;nm0000803;2
7192;Leo McKern;5.688;nm0571674;2
707;Dan Aykroyd;31.305;nm0000101;2
7172;James Brown;7.103;nm0113768;2
54812;Chevy Chase;14.489;nm0000331;2
3198;Rodney Dangerfield;10.482;nm0001098;2
71146;Ted Knight;9.167;nm0461095;2
4301;Angie Dickinson;15.945;nm0001141;1
44038;Nancy Allen;8.932;nm0000262;1
4173;Anthony Hopkins;48.39;nm0000164;2
5049;John Hurt;24.441;nm0000457;2
33321;Sam J. Jones;8.679;nm0429207;2
33322;Melody Anderson;5.54;nm0000758;1
11782;Adrienne Barbeau;22.113;nm0000105;1
37469;Betsy Palmer;13.702;nm0658133;1
37470;Adrienne King;4.276;nm0454415;1
37473;Jeannine Taylor;4.164;nm0852551;1
16758;Marius Weyers;5.03;nm0923366;2
55676;Sandra Prinsloo;3.553;nm0697865;1
55674;N!xau;6.096;nm0618452;2
21277;Mary Tyler Moore;5.264;nm0001546;1
6167;Judd Hirsch;15.875;nm0002139;2
14702;Cathy Moriarty;15.296;nm0001550;1
4517;Joe Pesci;23.497;nm0000582;2
26662;Jennifer O'Neill;4.81;nm0642198;1
57880;Stephen Lack;1.207;nm0480099;2
10409;Shelley Duvall;10.94;nm0001167;1
10410;Danny Lloyd;9.497;nm0515950;2
28641;Terence Stamp;21.081;nm0000654;2
2390902;Craig Warnock;0.717;nm0912649;2
154971;David Rappaport;3.543;nm0710884;2
130;Kenny Baker;4.096;nm0048652;2
14463;David Naughton;8.575;nm0622544;2
12074;John Lithgow;24.585;nm0001475;2
920;Jürgen Prochnow;10.238;nm0001638;2
5228;Herbert Grönemeyer;4.763;nm0344963;2
5229;Klaus Wennemann;1.953;nm0921044;2
29068;Ben Cross;7.27;nm0002027;2
11854;Ian Charleson;2.628;nm0153182;2
47536;Cheryl Campbell;8.831;nm0132293;1
1100;Arnold Schwarzenegger;44.807;nm0000216;2
15152;James Earl Jones;40.632;nm0000469;2
6856;Kurt Russell;32.052;nm0000621;2
31431;Nigel Terry;7.028;nm0856050;2
51812;Nicol Williamson;4.29;nm0932116;2
15735;Helen Mirren;43.948;nm0000545;1
10500;Carole Bouquet;12.124;nm0000962;1
10501;Topol;3.219;nm0867694;2
1937;Mickey Rooney;16.339;nm0001682;2
20157;Pearl Bailey;2.73;nm0047440;1
58710;Amy Steel;5.842;nm0824386;1
55571;John Furey;1.554;nm0298859;2
11786;Charles Cyphers;6.205;nm0194234;2
6844;Dom DeLuise;10.248;nm0001123;2
27752;Bruce Spence;10.021;nm0817748;2
47461;Michael Preston;4.941;nm0696463;2
652;Paul Freeman;11.701;nm0293550;2
1532;Bill Murray;40.835;nm0000195;2
1733;Nick Nolte;17.609;nm0000560;2
776;Eddie Murphy;34.498;nm0000552;2
1734;Annette O'Toole;14.227;nm0001578;1
7685;Raymond Burr;15.008;nm0000994;2
87933;Aileen Quinn;2.651;nm0703747;1
14837;Carol Burnett;20.816;nm0000993;1
585;Rutger Hauer;21.953;nm0000442;2
586;Sean Young;14.902;nm0000707;1
6839;Fritz Weaver;12.2;nm0915851;2
70772;Kathryn Mullen;2.405;nm0612020;1
9976;Henry Thomas;10.78;nm0001794;2
9978;Robert MacNaughton;3.13;nm0534085;2
11357;Bruce Campbell;25.442;nm0132257;2
11462;Ellen Sandweiss;2.108;nm0762445;1
11463;Richard DeManincor;3.688;nm0217822;2
46865;Pernilla Allwin;1.998;nm0021655;1
46864;Bertil Guve;2.841;nm0349776;2
46867;Jan Malmsjö;3.828;nm0540300;2
10431;Jennifer Jason Leigh;33.085;nm0000492;1
777;Judge Reinhold;13.41;nm0001662;2
16554;Richard Crenna;9.219;nm0001077;2
6197;Brian Dennehy;15.779;nm0001133;2
58799;Dana Kimmell;5.866;nm0454011;1
55268;Catherine Parks;3.601;nm0662921;1
58807;Richard Brooker;1.705;nm0111777;2
2282;Ben Kingsley;20.164;nm0001426;2
11850;Candice Bergen;21.005;nm0000298;1
9126;Edward Fox;13.271;nm0002081;2
26513;Debra Winger;14.436;nm0000700;1
20959;Louis Gossett Jr.;20.107;nm0001283;2
47991;Bob Geldof;3.626;nm0002097;2
71247;Christine Hargreaves;1.558;nm0362959;1
71248;James Laurenson;5.761;nm0491190;2
8977;Craig T. Nelson;15.306;nm0005266;2
10080;JoBeth Williams;13.667;nm0001851;1
10083;Beatrice Straight;5.004;nm0833152;1
8945;Kevin Kline;25.554;nm0000177;2
12688;Peter MacNicol;20.227;nm0001493;2
1793;Ricardo Montalban;13.875;nm0001544;2
65827;Keith David;22.597;nm0202966;2
11065;Wilford Brimley;13.397;nm0000979;2
4431;Jessica Lange;12.337;nm0001448;1
2547;Bruce Boxleitner;17.202;nm0000310;2
33054;Keith Gordon;5.235;nm0330360;2
55567;Alexandra Paul;6.265;nm0000575;1
4778;Melinda Dillon;5.624;nm0227039;1
7333;Darren McGavin;16.438;nm0569000;2
62001;Dee Wallace;18.435;nm0908914;1
65403;Danny Pintauro;1.828;nm0001622;2
22111;Daniel Hugh Kelly;8.73;nm0446298;2
3130;Jennifer Beals;15.745;nm0000884;1
8699;Michael Nouri;17.103;nm0636694;2
31116;Sunny Johnson;2.691;nm1230879;1
11784;Tom Atkins;8.533;nm0040662;2
66199;Stacey Nelkin;7.766;nm0625030;1
6836;Dan O'Herlihy;5.468;nm0641397;2
3663;Jerry Lewis;12.068;nm0001471;2
3664;Sandra Bernhard;11.166;nm0000928;1
821;Beverly D'Angelo;20.362;nm0000350;1
1904;Anthony Michael Hall;22.079;nm0001309;2
10647;Klaus Maria Brandauer;3.66;nm0001970;2
10342;Maud Adams;8.454;nm0000726;1
10508;Louis Jourdan;3.626;nm0431139;2
2878;C. Thomas Howell;29.549;nm0001367;2
2876;Matt Dillon;19.919;nm0000369;2
2877;Ralph Macchio;31.882;nm0001494;2
349;Scott Glenn;19.841;nm0001277;2
500;Tom Cruise;92.569;nm0000129;2
28412;Rebecca De Mornay;23.944;nm0000360;1
532;Joe Pantoliano;20.04;nm0001592;2
1159;Steven Bauer;26.849;nm0000874;2
1160;Michelle Pfeiffer;36.788;nm0000201;1
9309;Richard Pryor;5.797;nm0001640;2
55278;Jackie Cooper;10.431;nm0178114;2
4512;James Woods;18.014;nm0000249;2
102;Debbie Harry;7.255;nm0001323;1
12482;Sonja Smits;2.195;nm0810500;1
4756;Matthew Broderick;23.561;nm0000111;2
12850;Dabney Coleman;11.311;nm0001056;2
8937;John Wood;6.021;nm0939795;2
1164;F. Murray Abraham;17.409;nm0000719;2
4000;Elizabeth Berridge;5.598;nm0000931;1
778;John Ashton;14.049;nm0039226;2
20211;John Getz;14.437;nm0315288;2
3910;Frances McDormand;23.896;nm0000531;1
6486;Dan Hedaya;11.136;nm0000445;2
44990;Peter Horton;7.568;nm0005022;2
2713;Linda Hamilton;18.864;nm0000157;1
1107;R.G. Armstrong;9.946;nm0035866;2
10661;Grace Jones;5.623;nm0005063;1
58181;Wilt Chamberlain;3.526;nm0150219;2
6677;Kyle MacLachlan;23.009;nm0001492;2
12513;Francesca Annis;7.762;nm0000768;1
2387;Patrick Stewart;30.207;nm0001772;2
4724;Kevin Bacon;64.306;nm0000102;2
26456;Lori Singer;8.336;nm0001742;1
72541;Judie Aronson;4.974;nm0036978;1
2174;Kimberly Beck;5.456;nm0065206;1
21458;Joan Freeman;3.773;nm0293444;1
16170;Zach Galligan;9.324;nm0002090;2
16171;Phoebe Cates;23.717;nm0000121;1
16166;Hoyt Axton;4.729;nm0001924;2
689;Kate Capshaw;15.705;nm0001009;1
690;Ke Huy Quan;13.558;nm0702841;2
23915;Pat Morita;16.146;nm0001552;2
1951;Elisabeth Shue;42.272;nm0000223;1
613;Sumi Shimamoto;6.017;nm0793585;1
617;Ichiro Nagai;9.478;nm0619077;2
616;Gorō Naya;6.752;nm0623214;2
8975;Sam Waterston;16.369;nm0001832;2
8976;Haing S. Ngor;2.079;nm0628955;2
6949;John Malkovich;23.852;nm0000518;2
515;Glenn Close;33.411;nm0000335;1
5141;Heather Langenkamp;12.131;nm0000486;1
5139;Robert Englund;16.863;nm0000387;2
85;Johnny Depp;73.343;nm0000136;2
10652;Suzanna Hamilton;5.68;nm0358180;1
4513;Elizabeth McGovern;23.584;nm0001527;1
5048;Harry Dean Stanton;24.838;nm0001765;2
2630;Nastassja Kinski;32.109;nm0000176;1
923;Dean Stockwell;10.217;nm0001777;2
26472;Steve Guttenberg;12.579;nm0000430;2
2109;Kim Cattrall;20.57;nm0000326;1
27237;G.W. Bailey;9.436;nm0047265;2
723;Patrick Swayze;23.325;nm0000664;2
6952;Charlie Sheen;28.23;nm0000221;2
62036;Robert Carradine;9.636;nm0001019;2
11085;Anthony Edwards;12.828;nm0000381;2
23881;Timothy Busfield;8.634;nm0124079;2
3392;Michael Douglas;26.404;nm0000140;2
3391;Kathleen Turner;21.274;nm0000678;1
21625;Molly Ringwald;14.041;nm0000208;1
140777;Michael Schoeffling;4.071;nm0001706;2
16181;Haviland Morris;10.072;nm0606584;1
589;Daryl Hannah;25.773;nm0000435;1
26510;Eugene Levy;19.252;nm0506405;2
1751;James Doohan;6.85;nm0001150;2
1270;Charles Martin Smith;13.882;nm0001747;2
2712;Michael Biehn;16.016;nm0000299;2
21731;Michael McKean;23.815;nm0571106;2
6008;Harry Shearer;8.546;nm0733427;2
5576;Val Kilmer;21.87;nm0000174;2
55907;Lucy Gutteridge;4.162;nm0349706;1
5;Peter Cushing;9.122;nm0001088;2
29509;Noah Hathaway;9.66;nm0000441;2
29508;Barret Oliver;7.909;nm0646768;2
124442;Tami Stronach;4.195;nm0000660;1
2165;Rosanna Arquette;22.625;nm0000275;1
521;Michael J. Fox;18.8;nm0000150;2
1062;Christopher Lloyd;33.174;nm0000502;2
1064;Crispin Glover;16.415;nm0000417;2
3036;John Cusack;28.993;nm0000131;2
28010;David Ogden Stiers;9.314;nm0001773;2
378;Jonathan Pryce;29.543;nm0000596;2
381;Katherine Helmond;8.88;nm0001340;1
2880;Emilio Estevez;28.042;nm0000389;2
21624;Judd Nelson;13.639;nm0000555;2
39015;Eileen Brennan;9.715;nm0107281;1
194670;Tahnee Welch;4.92;nm0193520;1
2047;Danny Glover;24.923;nm0000418;2
2395;Whoopi Goldberg;33.411;nm0000155;1
13307;Margaret Avery;4.449;nm0001923;1
13312;Rae Dawn Chong;11.46;nm0001044;1
54853;Lori Cardille;3.363;nm0136440;1
54854;Terry Alexander;3.581;nm0018777;2
54855;Joseph Pilato;4.518;nm0683334;2
6065;Dennis Quaid;52.339;nm0000598;2
591;Brion James;11.978;nm0001397;2
21561;Tim Matheson;16.122;nm0001513;2
58866;Dana Wheeler-Nicholson;4.046;nm0923984;1
14541;Chris Sarandon;17.525;nm0001697;2
31467;William Ragsdale;6.821;nm0706619;2
18981;Amanda Bearse;7.004;nm0000294;1
1328;Sean Astin;33.266;nm0000276;2
16851;Josh Brolin;35.698;nm0000982;2
57371;Jeff Cohen;5.262;nm0169480;2
29091;Mia Sara;17.737;nm0000214;1
1459;Tina Turner;6.853;nm0877913;1
57424;Helen Buday;8.102;nm0118894;1
69344;Dana Hill;5.126;nm0384162;1
62018;Mark Patton;5.046;nm0666593;2
55958;Kim Myers;6.361;nm0616766;1
21030;Michael Moriarty;4.416;nm0605363;2
44831;Carrie Snodgress;10.3;nm0811202;1
5129;Paul Reubens;12.299;nm0000607;2
15274;Elizabeth Daily;15.971;nm0197354;1
44818;Mark Holton;4.21;nm0392625;2
57349;Bubba Smith;6.173;nm0807571;2
57353;David Graf;11.68;nm0333701;2
8447;Jeff Daniels;12.009;nm0001099;2
1004;Danny Aiello;10.572;nm0000732;2
16119;Charles Napier;12.078;nm0621008;2
70132;Akira Terao;5.223;nm0855417;2
70133;Jinpachi Nezu;1.872;nm0628704;2
27993;Jeffrey Combs;9.237;nm0001062;2
27994;Bruce Abbott;5.155;nm0007940;2
27995;Barbara Crampton;6.525;nm0186225;1
62019;Clu Gulager;6.607;nm0347656;2
14852;James Karen;5.83;nm0439170;2
41262;Don Calfa;4.144;nm0129883;2
44998;Steve Forrest;12.356;nm0002079;2
14848;James Hampton;4.801;nm0358996;2
70612;Susan Ursitti;5.034;nm0882151;1
10660;Tanya Roberts;8.214;nm0000617;1
46948;Kelly LeBrock;13.472;nm0001456;1
70572;Ilan Mitchell-Smith;4.138;nm0593819;2
11084;Kelly McGillis;13.821;nm0000534;1
14792;Josef Sommer;5.146;nm0813977;2
57147;Paul Hogan;6.547;nm0001357;2
57166;Linda Kozlowski;9.787;nm0468957;1
14103;Mark Blum;4.267;nm0089685;2
10206;Carrie Henn;9.032;nm0001343;1
40348;Phillip Glasser;2.743;nm0322064;2
40349;Erica Yohn;2.818;nm0948361;1
3160;Nehemiah Persoff;6.499;nm0675490;2
11392;Dennis Dun;4.182;nm0241748;2
6588;Isabella Rossellini;25.817;nm0000618;1
921;Brigitte Nielsen;10.357;nm0000557;1
1161;Mary Elizabeth Mastrantonio;15.995;nm0001512;1
2887;Tom Waits;8.806;nm0001823;2
6394;John Lurie;2.411;nm0527099;2
2394;Alan Ruck;24.048;nm0001688;2
63871;Joey Cramer;1.584;nm0186160;2
4785;Jeff Goldblum;35.711;nm0000156;2
16935;Geena Davis;20.726;nm0000133;1
64198;Thom Mathews;3.356;nm0558726;2
64199;Jennifer Cooke;4.117;nm0177438;1
82956;Darcy DeMoss;3.871;nm0218674;1
4391;Charles Dance;28.174;nm0001097;2
42558;Charlotte Lewis;5.666;nm0001470;1
39949;Barrie Ingham;1.256;nm0408813;2
61674;Val Bettin;1.445;nm0079353;2
1905;Vincent Price;21.816;nm0001637;2
10767;Barbara Hershey;20.261;nm0001347;1
1902;Dianne Wiest;15.834;nm0001848;1
38559;Christopher Lambert;12.246;nm0000483;2
29021;Roxanne Hart;12.501;nm0366509;1
6574;Clancy Brown;65.423;nm0000317;2
1063;Lea Thompson;16.352;nm0000670;1
4004;Jeffrey Jones;18.849;nm0000470;2
93407;Aleksei Kravchenko;3.13;nm0470385;2
93408;Olga Mironova;7.124;nm0592500;1
93409;Liubomiras Laucevicius;2.055;nm0490708;2
56123;Danny Kamekona;2.359;nm0436518;2
7487;David Bowie;12.334;nm0000309;2
6161;Jennifer Connelly;69.214;nm0000124;1
68794;Toby Froud;1.835;nm0296614;2
8872;Rick Moranis;14.279;nm0001548;2
13420;Ellen Greene;8.25;nm0338746;1
14830;Vincent Gardenia;4.742;nm0306696;2
52267;William Petersen;8.436;nm0676973;2
119232;Tom Noonan;11.217;nm0006888;2
11148;Joan Allen;20.678;nm0000260;1
16940;Jeremy Irons;20.137;nm0000460;2
40008;Ray McAnally;3.312;nm0564044;2
56881;Shelley Long;14.578;nm0001480;1
7674;Alexander Godunov;4.313;nm0324231;2
2224;Christian Slater;31.363;nm0000225;2
5293;Willem Dafoe;50.767;nm0000353;2
13022;Tom Berenger;17.648;nm0000297;2
69718;Jon Cryer;20.112;nm0001083;2
12851;Ally Sheedy;17.893;nm0000639;1
3033;Wil Wheaton;14.58;nm0000696;2
741;River Phoenix;22.355;nm0000203;2
3034;Corey Feldman;27.385;nm0000397;2
65509;Keiko Yokozawa;5.516;nm0948445;1
65510;Mayumi Tanaka;14.988;nm0849028;1
65511;Minori Terada;7.006;nm0855385;2
519;Martin Short;24.058;nm0001737;2
42841;John Meillon;3.385;nm0576851;2
139044;Maia Brewton;3.137;nm0108315;1
56145;Keith Coogan;4.19;nm0176861;2
2295;Mickey Rourke;42.86;nm0000620;2
3232;Lisa Bonet;9.981;nm0000956;1
15111;Jean-Claude Van Damme;66.463;nm0000241;2
58123;Bolo Yeung;17.637;nm0001866;2
70254;Donald Gibb;11.04;nm0316455;2
722;Jennifer Grey;16.78;nm0000426;1
725;Jerry Orbach;12.781;nm0001583;2
3894;Christian Bale;32.1;nm0000288;2
8436;Miranda Richardson;14.496;nm0001669;1
11749;Sarah Berry;2.696;nm0077670;1
11750;Dan Hicks;1.322;nm0382830;2
10427;Anne Archer;18.561;nm0000271;1
8654;Matthew Modine;16.286;nm0000546;2
2059;Adam Baldwin;17.003;nm0000284;2
7132;Vincent D'Onofrio;25.683;nm0000352;2
2157;Robin Williams;44.792;nm0000245;2
2178;Forest Whitaker;22.709;nm0001845;2
11960;Tom T. Tran;2.495;nm0870918;2
45588;Clare Higgins;8.894;nm0383354;1
56551;Ashley Laurence;5.923;nm0491090;1
56552;Sean Chapman;3.919;nm0152521;2
2310;Bruno Ganz;8.313;nm0004486;2
2312;Solveig Dommartin;3.197;nm0231652;1
2311;Otto Sander;2.269;nm0761420;2
16213;Lance Guest;6.775;nm0346411;2
16214;Mario Van Peebles;6.772;nm0005522;2
11389;John Lone;6.442;nm0518821;2
6720;Joan Chen;13.3;nm0001040;1
2048;Gary Busey;24.514;nm0000997;2
10669;Timothy Dalton;16.236;nm0001096;2
10670;Maryam d'Abo;7.401;nm0001881;1
10671;Joe Don Baker;7.643;nm0000833;2
12261;Jason Patric;18.07;nm0000574;2
17444;Corey Haim;8.155;nm0000433;2
38225;Cher;11.511;nm0000333;1
2963;Nicolas Cage;76.447;nm0000115;2
4687;Patricia Arquette;21.459;nm0000099;1
62893;Craig Wasson;4.36;nm0913738;2
1162;Robert Loggia;15.868;nm0005162;2
22553;Susan Blakely;8.635;nm0086806;1
18892;Goldie Hawn;17.087;nm0000443;1
52995;Edward Herrmann;11.736;nm0001346;2
7180;John Candy;18.33;nm0001006;2
27260;Laila Robins;17.857;nm0732309;1
1101;Carl Weathers;15.278;nm0001835;2
1109;Kevin Peter Hall;5.212;nm0001310;2
27539;Lisa Blount;2.481;nm0089408;1
11395;Victor Wong;10.93;nm0939378;2
2130;Cary Elwes;30.447;nm0000144;2
32;Robin Wright;31.103;nm0000705;1
25503;Mandy Patinkin;14.326;nm0001597;2
18686;Holly Hunter;15.544;nm0000456;1
4039;Trey Wilson;1.774;nm0934254;2
27811;Peter Weller;19.985;nm0000693;2
96623;Richard Dawson;4.606;nm0206241;2
2051;María Conchita Alonso;12.013;nm0000744;1
15112;Tom Selleck;27.84;nm0000633;2
12836;Ted Danson;22.023;nm0001101;2
1678;Mitsuo Iwata;9.71;nm0412628;2
1679;Nozomu Sasaki;7.498;nm0765815;2
1680;Mami Koyama;10.979;nm0468708;1
7447;Alec Baldwin;29.837;nm0000285;2
1920;Winona Ryder;40.167;nm0000213;1
20;Elizabeth Perkins;15.468;nm0001610;1
65683;Alex Vincent;3.558;nm0898571;2
2022;Catherine Hicks;12.249;nm0382819;1
29092;Bryan Brown;12.086;nm0000986;2
44994;Arsenio Hall;5.919;nm0002119;2
155783;Shari Headley;7.591;nm0372191;1
1276;Patricia Clarkson;11.705;nm0165101;1
3896;Liam Neeson;77.868;nm0000553;2
35341;Geneviève Bujold;5.188;nm0000991;1
57881;Heidi von Palleske;2.715;nm0902794;1
62;Bruce Willis;54.163;nm0000246;2
4566;Alan Rickman;27.264;nm0000614;2
21104;Glenne Headly;10.371;nm0000444;1
8925;Emmanuelle Seigner;11.305;nm0782561;1
52462;Betty Buckley;12.328;nm0000990;1
1642;Jean-Marc Barr;3.739;nm0000852;2
1003;Jean Reno;36.574;nm0000606;2
14105;Stephanie Faracy;12.657;nm0266995;1
62589;Ellie Cornell;2.432;nm0332081;1
21320;Danielle Harris;25.621;nm0364583;1
